"target" "subjectID" "experimentID" "rotation" "handedness" "trialID" "RT_LD" "Response_LD" "lexicality_LD" "orderIDLD" "accLD" "rtPrecLD" "accPrecLD" "lexicality" "base" "freqbase" "lengthtarget" "condition" "Old20base" "Old20target" "freqcluster" "cluster" "explInterp"
"indifizzo" "GF54" "LDF" "6" "D" "4465" 593 "nonword" "nonword" 78 1 755 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "FC52" "LDF" "4" "D" "4309" 715 "nonword" "nonword" 78 1 1224 0 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "MC26" "LDF" "2" "D" "4153" 611 "nonword" "nonword" 84 1 723 0 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "SDC32" "LDF" "2" "D" "4153" 680 "nonword" "nonword" 47 1 516 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "DC2" "LDF" "2" "D" "4153" 620 "nonword" "nonword" 20 1 575 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "MT11" "LDF" "5" "S" "4387" 707 "nonword" "nonword" 87 1 605 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "EP37" "LDF" "1" "D" "4075" 802 "nonword" "nonword" 27 1 1168 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "MV48" "LDF" "6" "D" "4465" 605 "nonword" "nonword" 87 1 987 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "RE24" "LDF" "6" "S" "4465" 697 "nonword" "nonword" 82 1 812 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "GS36" "LDF" "6" "D" "4465" 740 "nonword" "nonword" 78 1 1023 0 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "AC43" "LDF" "1" "D" "4075" 804 "nonword" "nonword" 78 1 1353 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "ADB4" "LDF" "4" "D" "4309" 785 "nonword" "nonword" 60 1 977 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "VB10" "LDF" "4" "D" "4309" 634 "nonword" "nonword" 33 1 515 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "LJ22" "LDF" "4" "D" "4309" 716 "nonword" "nonword" 78 1 702 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "FC39" "LDF" "3" "D" "4231" 693 "nonword" "nonword" 67 1 908 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "CF1" "LDF" "1" "D" "4075" 574 "nonword" "nonword" 78 1 546 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "AC29" "LDF" "5" "D" "4387" 869 "nonword" "nonword" 70 1 1313 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "DS31" "LDF" "1" "D" "4075" 593 "nonword" "nonword" 74 1 728 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "AG25" "LDF" "1" "D" "4075" 734 "nonword" "nonword" 78 1 847 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "AV45" "LDF" "3" "D" "4231" 719 "nonword" "nonword" 55 1 730 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "DM7" "LDF" "1" "D" "4075" 1090 "nonword" "nonword" 81 1 954 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "EM13" "LDF" "1" "D" "4075" 788 "nonword" "nonword" 87 1 844 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "MC3" "LDF" "3" "D" "4231" 850 "nonword" "nonword" 84 1 787 0 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "RS56" "LDF" "5" "D" "4387" 640 "nonword" "nonword" 87 1 659 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "ACV34" "LDF" "4" "S" "4309" 573 "nonword" "nonword" 87 1 620 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "MN5" "LDF" "5" "S" "4387" 996 "nonword" "nonword" 87 1 745 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "VA49" "LDF" "1" "D" "4075" 589 "nonword" "nonword" 57 1 607 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "SB35" "LDF" "5" "D" "4387" 768 "nonword" "nonword" 83 1 1118 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "CC6" "LDF" "6" "D" "4465" 559 "nonword" "nonword" 67 1 771 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "AF8" "LDF" "2" "D" "4153" 598 "nonword" "nonword" 70 1 766 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "FD55" "LDF" "1" "D" "4075" 655 "nonword" "nonword" 84 1 710 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "SP12" "LDF" "6" "S" "4465" 662 "nonword" "nonword" 81 1 967 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "GG27" "LDF" "3" "D" "4231" 717 "nonword" "nonword" 78 1 845 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "SE23" "LDF" "5" "D" "4387" 1393 "nonword" "nonword" 67 1 1030 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "GP40" "LDF" "4" "D" "4309" 590 "nonword" "nonword" 75 1 535 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "MVT19" "LDF" "1" "D" "4075" 764 "nonword" "nonword" 84 1 1097 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "ADC28" "LDF" "4" "D" "4309" 503 "nonword" "nonword" 87 1 567 1 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"indifizzo" "AB53" "LDF" "5" "D" "4387" 822 "nonword" "nonword" 73 1 1722 0 "nonword" NA NA 9 "simple" NA 2.3 NA NA NA
"infernorio" "MC26" "LDF" "2" "D" "1093" 610 "nonword" "nonword" 40 1 557 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "MB38" "LDF" "2" "D" "1093" 1083 "nonword" "nonword" 36 1 692 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "AF8" "LDF" "2" "D" "1093" 761 "nonword" "nonword" 36 1 639 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "FLB20" "LDF" "2" "D" "1093" 661 "nonword" "nonword" 92 1 899 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "AR50" "LDF" "2" "D" "1093" 687 "nonword" "nonword" 92 1 594 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "IF14" "LDF" "2" "D" "1093" 841 "nonword" "nonword" 49 1 566 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "LC44" "LDF" "2" "D" "1093" 638 "nonword" "nonword" 54 1 712 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "SDC32" "LDF" "2" "D" "1093" 991 "nonword" "nonword" 41 1 1073 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"infernorio" "DC2" "LDF" "2" "D" "1093" 701 "nonword" "nonword" 34 1 746 1 "nonword" "inferno" 3.858 10 "pseudoword" 1.45 2.8 4.19 "orio" -0.0486930145329097
"insonniume" "DS31" "LDF" "1" "D" "1023" 868 "nonword" "nonword" 68 1 960 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "FD55" "LDF" "1" "D" "1023" 631 "nonword" "nonword" 93 1 606 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "MVT19" "LDF" "1" "D" "1023" 1275 "nonword" "nonword" 93 1 1030 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "EM13" "LDF" "1" "D" "1023" 1016 "nonword" "nonword" 45 1 993 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "VA49" "LDF" "1" "D" "1023" 764 "nonword" "nonword" 76 1 584 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "DM7" "LDF" "1" "D" "1023" 1065 "nonword" "nonword" 27 1 660 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "AG25" "LDF" "1" "D" "1023" 909 "nonword" "nonword" 75 1 556 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "CF1" "LDF" "1" "D" "1023" 831 "nonword" "nonword" 75 1 453 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "AC43" "LDF" "1" "D" "1023" 905 "nonword" "nonword" 75 1 600 1 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"insonniume" "EP37" "LDF" "1" "D" "1023" 1416 "word" "nonword" 81 0 821 0 "nonword" "insonnia" 2.42 10 "pseudoword" 1.9 3.75 4.033 "ume" -0.138199584154549
"intopputo" "MC16" "LDF" "4" "D" "1259" 858 "nonword" "nonword" 76 1 668 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "GC46" "LDF" "4" "D" "1259" 895 "nonword" "nonword" 51 1 620 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "ACV34" "LDF" "4" "S" "1259" 675 "nonword" "nonword" 91 1 471 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "GP40" "LDF" "4" "D" "1259" 797 "nonword" "nonword" 44 1 637 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "ADC28" "LDF" "4" "D" "1259" 524 "nonword" "nonword" 91 1 479 0 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "FC52" "LDF" "4" "D" "1259" 932 "nonword" "nonword" 87 1 634 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "LJ22" "LDF" "4" "D" "1259" 704 "nonword" "nonword" 87 1 525 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "VB10" "LDF" "4" "D" "1259" 582 "nonword" "nonword" 74 1 685 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"intopputo" "ADB4" "LDF" "4" "D" "1259" 970 "nonword" "nonword" 78 1 1038 1 "nonword" "intoppo" 2.34 9 "pseudoword" 1.7 2.8 5.533 "uto" -0.854085348013345
"ipotecuto" "AG25" "LDF" "1" "D" "1012" 730 "nonword" "nonword" 25 1 733 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "DM7" "LDF" "1" "D" "1012" 942 "nonword" "nonword" 51 1 672 0 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "EP37" "LDF" "1" "D" "1012" 0 "NoResponse" "nonword" 57 0 1208 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "EM13" "LDF" "1" "D" "1012" 784 "nonword" "nonword" 55 1 1107 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "CF1" "LDF" "1" "D" "1012" 438 "nonword" "nonword" 25 1 454 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "AC43" "LDF" "1" "D" "1012" 899 "nonword" "nonword" 25 1 812 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "DS31" "LDF" "1" "D" "1012" 787 "nonword" "nonword" 31 1 692 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "FD55" "LDF" "1" "D" "1012" 867 "nonword" "nonword" 30 1 855 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "VA49" "LDF" "1" "D" "1012" 681 "nonword" "nonword" 33 1 666 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"ipotecuto" "MVT19" "LDF" "1" "D" "1012" 946 "nonword" "nonword" 30 1 809 1 "nonword" "ipoteca" 2.34 9 "pseudoword" 1.7 2.65 5.533 "uto" -0.529211450285755
"istintenza" "SP17" "LDF" "5" "D" "1329" 1566 "nonword" "nonword" 93 1 1118 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "SS41" "LDF" "5" "D" "1329" 1005 "nonword" "nonword" 68 1 641 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "SB35" "LDF" "5" "D" "1329" 957 "nonword" "nonword" 70 1 1097 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "RS56" "LDF" "5" "D" "1329" 600 "word" "nonword" 62 0 647 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "AB53" "LDF" "5" "D" "1329" 1337 "word" "nonword" 48 0 753 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "MN5" "LDF" "5" "S" "1329" 1118 "nonword" "nonword" 62 1 606 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "SE23" "LDF" "5" "D" "1329" 1058 "word" "nonword" 23 0 1121 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "GL47" "LDF" "5" "S" "1329" 792 "nonword" "nonword" 62 1 531 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "MT11" "LDF" "5" "S" "1329" 1043 "nonword" "nonword" 44 1 695 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"istintenza" "AC29" "LDF" "5" "D" "1329" 1416 "nonword" "nonword" 38 1 868 1 "nonword" "istinto" 3.29 10 "pseudoword" 1.65 3 5.203 "enza" -0.323539155701985
"labbranza" "EM13" "LDF" "1" "D" "1015" 672 "word" "nonword" 64 0 838 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "DS31" "LDF" "1" "D" "1015" 750 "word" "nonword" 18 0 503 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "DM7" "LDF" "1" "D" "1015" 805 "nonword" "nonword" 69 1 689 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "AG25" "LDF" "1" "D" "1015" 740 "nonword" "nonword" 92 1 658 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "AC43" "LDF" "1" "D" "1015" 680 "nonword" "nonword" 92 1 756 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "EP37" "LDF" "1" "D" "1015" 0 "NoResponse" "nonword" 52 0 848 0 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "VA49" "LDF" "1" "D" "1015" 635 "nonword" "nonword" 48 1 687 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "MVT19" "LDF" "1" "D" "1015" 942 "nonword" "nonword" 40 1 1097 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "CF1" "LDF" "1" "D" "1015" 847 "nonword" "nonword" 92 1 467 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"labbranza" "FD55" "LDF" "1" "D" "1015" 631 "nonword" "nonword" 40 1 820 1 "nonword" "labbra" 3.391 9 "pseudoword" 1.3 2.75 4.984 "anza" -0.11349122574097
"lacrimiero" "AC43" "LDF" "1" "D" "1011" 802 "nonword" "nonword" 20 1 785 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "VA49" "LDF" "1" "D" "1011" 945 "nonword" "nonword" 66 1 1018 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "CF1" "LDF" "1" "D" "1011" 465 "nonword" "nonword" 20 1 531 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "DS31" "LDF" "1" "D" "1011" 821 "nonword" "nonword" 26 1 542 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "AG25" "LDF" "1" "D" "1011" 674 "nonword" "nonword" 20 1 598 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "EM13" "LDF" "1" "D" "1011" 1021 "nonword" "nonword" 78 1 979 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "EP37" "LDF" "1" "D" "1011" 1297 "nonword" "nonword" 64 1 668 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "FD55" "LDF" "1" "D" "1011" 611 "nonword" "nonword" 74 1 478 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "DM7" "LDF" "1" "D" "1011" 725 "nonword" "nonword" 94 1 950 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lacrimiero" "MVT19" "LDF" "1" "D" "1011" 1061 "nonword" "nonword" 74 1 757 1 "nonword" "lacrima" 2.394 10 "pseudoword" 1.55 3.25 4.172 "iero" 0.919141316079954
"lanternume" "ADC28" "LDF" "4" "D" "1244" 510 "nonword" "nonword" 80 1 454 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "VB10" "LDF" "4" "D" "1244" 970 "word" "nonword" 54 0 509 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "ADB4" "LDF" "4" "D" "1244" 1038 "nonword" "nonword" 77 1 1001 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "GP40" "LDF" "4" "D" "1244" 798 "nonword" "nonword" 28 1 980 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "FC52" "LDF" "4" "D" "1244" 1044 "nonword" "nonword" 23 1 857 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "GC46" "LDF" "4" "D" "1244" 1199 "nonword" "nonword" 72 1 1057 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "LJ22" "LDF" "4" "D" "1244" 696 "nonword" "nonword" 23 1 699 0 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "ACV34" "LDF" "4" "S" "1244" 658 "nonword" "nonword" 80 1 560 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lanternume" "MC16" "LDF" "4" "D" "1244" 1551 "nonword" "nonword" 60 1 1132 1 "nonword" "lanterna" 2.422 10 "pseudoword" 1.9 3.65 4.033 "ume" 0.00756914291048042
"lapidario" "GDL30" "LDF" "6" "D" "2428" 826 "word" "word" 61 1 1171 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "GF54" "LDF" "6" "D" "2428" 616 "word" "word" 95 1 1062 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "CC6" "LDF" "6" "D" "2428" 807 "word" "word" 21 1 822 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "RE24" "LDF" "6" "S" "2428" 974 "word" "word" 52 1 845 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "SP12" "LDF" "6" "S" "2428" 822 "word" "word" 44 1 575 0 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "MV48" "LDF" "6" "D" "2428" 860 "word" "word" 61 1 805 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "GS36" "LDF" "6" "D" "2428" 879 "word" "word" 95 1 1185 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "AA18" "LDF" "6" "D" "2428" 641 "nonword" "word" 37 0 571 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"lapidario" "ZF42" "LDF" "6" "D" "2428" 793 "word" "word" 80 1 673 1 "word" "lapide" 2.394 9 "derived" 1.45 2.35 4.738 "ario" NA
"latinismo" "GL47" "LDF" "5" "S" "2360" 612 "word" "word" 88 1 584 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "AB53" "LDF" "5" "D" "2360" 1090 "word" "word" 77 1 741 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "RS56" "LDF" "5" "D" "2360" 963 "word" "word" 88 1 640 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "MT11" "LDF" "5" "S" "2360" 752 "nonword" "word" 88 0 707 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "AC29" "LDF" "5" "D" "2360" 921 "word" "word" 66 1 854 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "SP17" "LDF" "5" "D" "2360" 1014 "word" "word" 80 1 1157 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "SS41" "LDF" "5" "D" "2360" 633 "nonword" "word" 93 0 549 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "SE23" "LDF" "5" "D" "2360" 1030 "word" "word" 66 1 1175 0 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "SB35" "LDF" "5" "D" "2360" 815 "word" "word" 78 1 954 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"latinismo" "MN5" "LDF" "5" "S" "2360" 844 "word" "word" 88 1 996 1 "word" "latino" 2.889 9 "derived" 1.05 2.8 4.12 "ismo" NA
"lattaio" "GS36" "LDF" "6" "D" "2436" 629 "word" "word" 60 1 603 0 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "SP12" "LDF" "6" "S" "2436" 617 "word" "word" 69 1 971 0 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "AA18" "LDF" "6" "D" "2436" 819 "word" "word" 52 1 860 1 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "MV48" "LDF" "6" "D" "2436" 678 "word" "word" 72 1 1238 1 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "GF54" "LDF" "6" "D" "2436" 594 "word" "word" 60 1 686 1 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "GDL30" "LDF" "6" "D" "2436" 773 "word" "word" 72 1 871 1 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "CC6" "LDF" "6" "D" "2436" 677 "word" "word" 33 1 1048 1 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "ZF42" "LDF" "6" "D" "2436" 667 "word" "word" 27 1 827 1 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattaio" "RE24" "LDF" "6" "S" "2436" 913 "word" "word" 36 1 898 1 "word" "latte" 3.649 7 "derived" 1 1.7 4.53 "aio" NA
"lattume" "AB9" "LDF" "3" "D" "1158" 1175 "word" "nonword" 89 0 604 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
"lattume" "EV51" "LDF" "3" "D" "1158" 617 "word" "nonword" 67 0 613 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
"lattume" "MC3" "LDF" "3" "D" "1158" 884 "nonword" "nonword" 67 1 637 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
"lattume" "MP15" "LDF" "3" "D" "1158" 622 "word" "nonword" 66 0 621 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
"lattume" "FC39" "LDF" "3" "D" "1158" 871 "nonword" "nonword" 59 1 928 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
"lattume" "AV45" "LDF" "3" "D" "1158" 1026 "word" "nonword" 93 0 796 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
"lattume" "LM21" "LDF" "3" "D" "1158" 801 "nonword" "nonword" 49 1 523 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
"lattume" "GG27" "LDF" "3" "D" "1158" 672 "nonword" "nonword" 49 1 673 1 "nonword" "latte" 3.649 7 "pseudoword" 1 1.95 4.033 "ume" 0.0916265757019417
