"trial_ID" "prime" "target_lexicality" "target" "experimentID" "subjectID" "rotation" "handedness" "RT" "response" "orderID" "acc" "rtPrec" "accPrec" "relatedness" "stem" "cluster" "unrelated" "condition" "prime_lexicality" "microblock" "lengthprime" "lengthtarget" "old20target" "old20prime" "freqtarget" "freqprime" "freqcluster"
"210299" "pantacao" "nonword" "panta" "SL1_2" "SB4" "2" "D" 1175 "nonword" 51 1 702 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "AG32" "2" "D" 668 "nonword" 29 1 787 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "LD18" "2" "D" 809 "nonword" 292 1 661 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "ET21" "1" "D" 675 "nonword" 259 1 516 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "RZ20" "2" "D" 781 "nonword" 235 1 625 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "CM41" "1" "D" 717 "nonword" 283 1 459 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "EC43" "1" "D" 1056 "nonword" 328 1 545 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "FC4" "2" "D" 587 "word" 51 0 715 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "GZ35" "1" "D" 1054 "nonword" 217 1 714 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "AC26" "2" "D" 0 "NoResponse" 93 0 1167 "0" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "GM10" "2" "D" 969 "nonword" 247 1 622 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "EF44" "2" "D" 495 "word" 273 0 423 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "ADC8" "2" "D" 507 "nonword" 25 1 498 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "FC5" "1" "D" 990 "nonword" 36 1 561 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "SC15" "1" "D" 867 "nonword" 28 1 587 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "BA22" "2" "S" 754 "nonword" 218 1 530 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210299" "pantacao" "nonword" "panta" "SL1_2" "EF2" "2" "D" 691 "nonword" 258 1 432 "1" "related" "pant" "acao" "panta" "LF" "nonword" 18 8 5 1 2.8 0 0 2.59879050676312
"210311" "pefumba" "nonword" "pefo" "SL1_2" "NJ39" "1" "D" 811 "nonword" 133 1 599 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "GP45" "1" "D" 646 "nonword" 56 1 683 "0" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "MB23" "1" "D" 556 "nonword" 73 1 478 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "LA13" "1" "S" 620 "nonword" 283 1 656 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "AD42" "2" "D" 427 "nonword" 240 1 550 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "FM12" "2" "D" 583 "nonword" 22 1 611 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "FB14" "2" "D" 550 "nonword" 83 1 712 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "LS11" "1" "D" 531 "nonword" 293 1 711 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "AM9" "1" "D" 640 "nonword" 83 1 646 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "DR33" "1" "S" 890 "nonword" 20 1 867 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "IM16" "2" "D" 594 "nonword" 133 1 543 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "KN25" "1" "D" 552 "nonword" 60 1 586 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "EDP28" "2" "D" 529 "nonword" 180 1 524 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "GI37" "1" "D" 634 "nonword" 212 1 697 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "SS7" "1" "D" 552 "nonword" 273 1 643 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "AG32" "2" "D" 582 "nonword" 36 1 567 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "CM41" "1" "D" 555 "nonword" 218 1 540 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "VP3" "1" "S" 580 "nonword" 129 1 529 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "RZ20" "2" "D" 775 "nonword" 317 1 1060 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "FC5" "1" "D" 583 "nonword" 30 1 611 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "FC4" "2" "D" 558 "nonword" 194 1 512 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "EA1" "1" "D" 745 "nonword" 83 1 552 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "FT31" "1" "D" 1246 "nonword" 181 1 388 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "EF44" "2" "D" 605 "nonword" 80 1 736 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "EC43" "1" "D" 560 "nonword" 48 1 530 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "TF29" "1" "D" 500 "nonword" 46 1 441 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "MR34" "2" "D" 485 "nonword" 329 1 693 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "SB4" "2" "D" 804 "nonword" 194 1 607 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "AG38" "2" "D" 559 "nonword" 29 1 472 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "GS24" "2" "D" 579 "nonword" 188 1 447 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "BA22" "2" "S" 533 "nonword" 22 1 523 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "GM10" "2" "D" 600 "nonword" 121 1 583 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "DV40" "2" "D" 580 "nonword" 71 1 719 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "MZ17" "1" "D" 524 "nonword" 57 1 583 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "FC19" "1" "D" 558 "nonword" 281 1 623 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "GS36" "2" "D" 721 "nonword" 230 1 796 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "AC26" "2" "D" 567 "nonword" 249 1 593 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "ET21" "1" "D" 545 "nonword" 217 1 451 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "LD18" "2" "D" 472 "nonword" 315 1 580 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "SC15" "1" "D" 547 "nonword" 272 1 503 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "GZ35" "1" "D" 654 "nonword" 323 1 793 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "EF2" "2" "D" 483 "nonword" 121 1 520 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "ADC8" "2" "D" 539 "nonword" 310 1 433 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "ATA27" "1" "D" 505 "nonword" 269 1 566 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210311" "pefumba" "nonword" "pefo" "SL1_2" "VB30" "2" "D" 909 "nonword" 142 1 428 "1" "related" "pef" "umba" "pefo" "LF" "nonword" 5 7 4 1 2.9 0.477121254719662 0 2.32633586092875
"210343" "prebebo" "nonword" "preba" "SL1_2" "DR33" "1" "S" 0 "NoResponse" 105 0 562 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "NJ39" "1" "D" 502 "nonword" 115 1 564 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "AD42" "2" "D" 481 "nonword" 81 1 441 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "AM9" "1" "D" 566 "nonword" 69 1 565 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "EDP28" "2" "D" 656 "nonword" 118 1 579 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "VP3" "1" "S" 589 "nonword" 118 1 490 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "LS11" "1" "D" 556 "nonword" 195 1 475 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "GP45" "1" "D" 737 "nonword" 141 1 665 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "SS7" "1" "D" 541 "nonword" 25 1 532 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "GS36" "2" "D" 722 "nonword" 126 1 543 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "EA1" "1" "D" 730 "nonword" 305 1 647 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "VB30" "2" "D" 506 "nonword" 285 1 567 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "KN25" "1" "D" 555 "nonword" 63 1 464 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "AG38" "2" "D" 570 "nonword" 186 1 731 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "FT31" "1" "D" 740 "nonword" 152 1 521 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "IM16" "2" "D" 592 "nonword" 226 1 528 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "MR34" "2" "D" 592 "nonword" 56 1 448 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "GM10" "2" "D" 559 "nonword" 148 1 575 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "AG32" "2" "D" 793 "nonword" 199 1 644 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "FB14" "2" "D" 606 "nonword" 170 1 482 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "FM12" "2" "D" 506 "nonword" 166 1 652 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "DV40" "2" "D" 666 "nonword" 325 1 613 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "ATA27" "1" "D" 583 "nonword" 133 1 544 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "GI37" "1" "D" 636 "nonword" 152 1 632 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "EF2" "2" "D" 474 "nonword" 247 1 497 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "FC4" "2" "D" 460 "nonword" 248 1 579 "0" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "SB4" "2" "D" 798 "nonword" 248 1 728 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "EC43" "1" "D" 545 "nonword" 22 1 543 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "MB23" "1" "D" 467 "nonword" 90 1 640 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "MZ17" "1" "D" 583 "nonword" 66 1 603 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "SC15" "1" "D" 569 "nonword" 156 1 609 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "EF44" "2" "D" 497 "nonword" 239 1 571 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "ADC8" "2" "D" 599 "nonword" 276 1 792 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "TF29" "1" "D" 536 "nonword" 269 1 507 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "CM41" "1" "D" 508 "nonword" 79 1 617 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "FC5" "1" "D" 629 "nonword" 49 1 414 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "LA13" "1" "S" 596 "nonword" 38 1 664 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "AC26" "2" "D" 695 "nonword" 125 1 547 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "RZ20" "2" "D" 693 "nonword" 167 1 632 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "ET21" "1" "D" 476 "nonword" 185 1 597 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "BA22" "2" "S" 558 "nonword" 252 1 575 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "GS24" "2" "D" 556 "nonword" 130 1 517 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "FC19" "1" "D" 532 "nonword" 63 1 553 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "LD18" "2" "D" 505 "nonword" 64 1 674 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210343" "prebebo" "nonword" "preba" "SL1_2" "GZ35" "1" "D" 585 "nonword" 228 1 638 "1" "related" "preb" "ebo" "preba" "LF" "nonword" 4 7 5 1.35 2.25 0 0 2.99563519459755
"210362" "repracao" "nonword" "repro" "SL1_2" "AD42" "2" "D" 520 "nonword" 125 1 574 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "AG32" "2" "D" 786 "nonword" 184 1 998 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "IM16" "2" "D" 601 "nonword" 151 1 794 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "SS7" "1" "D" 639 "nonword" 234 1 559 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "FC4" "2" "D" 748 "nonword" 280 1 667 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "FB14" "2" "D" 727 "nonword" 65 1 689 "0" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "EF44" "2" "D" 517 "nonword" 224 1 417 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "FM12" "2" "D" 617 "nonword" 91 1 539 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "GM10" "2" "D" 885 "nonword" 42 1 562 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "AC26" "2" "D" 580 "nonword" 99 1 558 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "FT31" "1" "D" 596 "nonword" 287 1 562 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "AM9" "1" "D" 645 "nonword" 231 1 528 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "MZ17" "1" "D" 596 "nonword" 245 1 482 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "GS36" "2" "D" 757 "nonword" 171 1 535 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "EA1" "1" "D" 821 "nonword" 244 1 770 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "SB4" "2" "D" 912 "nonword" 280 1 885 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "EDP28" "2" "D" 578 "nonword" 58 1 489 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "LS11" "1" "D" 540 "nonword" 33 1 600 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "RZ20" "2" "D" 598 "nonword" 268 1 626 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "ET21" "1" "D" 583 "nonword" 18 1 623 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
"210362" "repracao" "nonword" "repro" "SL1_2" "DV40" "2" "D" 1243 "nonword" 45 1 769 "1" "related" "repr" "acao" "repro" "LF" "nonword" 2 8 5 1.75 3 0 0 2.59879050676312
