"prime" "trialID" "lexicality" "target" "cluster" "freqtarget" "stemunrelated" "unrelatedfreq" "lengthtarget" "lengthprime" "relatedness" "condition" "old20target" "old20prime" "stem" "freqcluster" "subjectID" "experimentID" "rotation" "handedness" "RT" "response" "orderID" "acc" "rtPrec" "accPrec" "morphInterference" "explInterp"
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "EV51" "MPF" 3 "D" 713 "nonword" 174 1 590 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "SE23" "MPF" 5 "D" 1349 "nonword" 154 1 985 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "CF1" "MPF" 1 "D" 530 "nonword" 123 1 582 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "GS36" "MPF" 6 "D" 625 "nonword" 170 1 601 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "EP37" "MPF" 1 "D" 717 "nonword" 158 1 663 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AC43" "MPF" 1 "D" 688 "nonword" 56 1 1058 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "IF14" "MPF" 2 "D" 899 "nonword" 170 1 590 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AF8" "MPF" 2 "D" 540 "nonword" 123 1 556 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "LM21" "MPF" 3 "D" 889 "nonword" 174 1 700 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AB53" "MPF" 5 "D" 562 "nonword" 22 1 680 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MC16" "MPF" 4 "D" 803 "nonword" 77 1 0 "0" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AG25" "MPF" 1 "D" 667 "nonword" 144 1 648 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "LJ22" "MPF" 4 "D" 836 "nonword" 158 1 639 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "GG27" "MPF" 3 "D" 715 "nonword" 21 1 527 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "ZF42" "MPF" 6 "D" 686 "nonword" 123 1 719 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "CC6" "MPF" 6 "D" 706 "nonword" 60 1 798 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "SP12" "MPF" 6 "S" 820 "nonword" 140 1 667 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "GL47" "MPF" 5 "S" 0 "NoResponse" 38 0 726 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MVT19" "MPF" 1 "D" 819 "nonword" 174 1 834 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MB38" "MPF" 2 "D" 674 "nonword" 74 1 553 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "GP40" "MPF" 4 "D" 598 "nonword" 166 1 715 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "ADB4" "MPF" 4 "D" 1368 "nonword" 158 1 857 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "FC39" "MPF" 3 "S" 863 "nonword" 140 1 574 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "SB35" "MPF" 5 "D" 815 "nonword" 174 1 563 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "DC2" "MPF" 2 "D" 560 "nonword" 158 1 913 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MV48" "MPF" 6 "D" 1269 "nonword" 123 1 833 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AC29" "MPF" 5 "D" 737 "nonword" 47 1 650 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "EM13" "MPF" 1 "D" 863 "nonword" 61 1 829 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "RE24" "MPF" 6 "S" 758 "nonword" 61 1 711 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "SDC32" "MPF" 2 "D" 655 "nonword" 174 1 557 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "SS41" "MPF" 5 "D" 712 "nonword" 123 1 712 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "RS56" "MPF" 5 "D" 517 "nonword" 91 1 528 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MP15" "MPF" 3 "D" 584 "nonword" 123 1 649 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "FD55" "MPF" 1 "D" 755 "nonword" 108 1 780 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MN5" "MPF" 5 "S" 837 "nonword" 61 1 573 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MC26" "MPF" 2 "D" 585 "nonword" 81 1 697 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "MC3" "MPF" 3 "D" 695 "nonword" 174 1 776 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "GF54" "MPF" 6 "D" 515 "nonword" 169 1 483 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "VB10" "MPF" 4 "D" 546 "nonword" 158 1 650 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "CS33" "MPF" 3 "D" 758 "nonword" 154 1 730 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AV45" "MPF" 3 "D" 800 "nonword" 65 1 676 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AR50" "MPF" 2 "D" 1020 "nonword" 174 1 931 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "SP17" "MPF" 5 "D" 556 "nonword" 154 1 821 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "DS31" "MPF" 1 "D" 828 "nonword" 174 1 474 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "ACV34" "MPF" 4 "S" 599 "nonword" 174 1 487 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "DM7" "MPF" 1 "D" 619 "word" 60 0 444 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "AA18" "MPF" 6 "D" 638 "nonword" 166 1 695 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "FC52" "MPF" 4 "D" 823 "word" 174 0 717 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "VA49" "MPF" 1 "D" 681 "nonword" 174 1 572 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "FLB20" "MPF" 2 "D" 857 "nonword" 123 1 1154 "1" NA NA
"amigucro" 33143 "nonword" "forgo" "ucro" NA NA NA 5 8 "unrelated" "LF_orthog" 1.05 2.9 "amig" 2.453 "ADC28" "MPF" 4 "D" 529 "nonword" 68 1 502 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "ADB4" "MPF" 4 "D" 560 "word" 24 1 814 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "MC16" "MPF" 4 "D" 748 "word" 147 1 899 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "VB10" "MPF" 4 "D" 527 "word" 24 1 630 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "FC52" "MPF" 4 "D" 578 "word" 36 1 703 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "ACV34" "MPF" 4 "S" 560 "word" 36 1 524 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "GP40" "MPF" 4 "D" 559 "word" 78 1 715 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "LJ22" "MPF" 4 "D" 686 "word" 24 1 593 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "ADC28" "MPF" 4 "D" 539 "word" 107 1 506 "1" NA NA
"amuleterpe" 13056 "word" "amuleto" "erpe" 2.428 "asfalto" 2.425 7 10 "related" "LF_orthog" 1.95 3.9 "amulet" 2.328 "GC46" "MPF" 4 "D" 627 "nonword" 106 0 622 "1" NA NA
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "MB38" "MPF" 2 "D" 556 "word" 174 1 648 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "IF14" "MPF" 2 "D" 571 "word" 30 1 784 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "SDC32" "MPF" 2 "D" 544 "word" 36 1 457 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "AF8" "MPF" 2 "D" 488 "word" 173 1 627 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "MC26" "MPF" 2 "D" 571 "word" 163 1 627 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "LC44" "MPF" 2 "D" 478 "word" 93 1 570 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "DC2" "MPF" 2 "D" 677 "word" 24 1 598 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "FLB20" "MPF" 2 "D" 508 "word" 173 1 600 "1" -0.0253837972856772 0.13903004634516
"amuletorio" 11056 "word" "amuleto" "orio" 2.428 "asfalto" 2.425 7 10 "related" "morphological" 1.95 3 "amulet" 4.19 "AR50" "MPF" 2 "D" 622 "word" 36 1 647 "1" -0.0253837972856772 0.13903004634516
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "LM21" "MPF" 3 "D" 480 "word" 36 1 489 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "MP15" "MPF" 3 "D" 848 "word" 173 1 655 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "MC3" "MPF" 3 "D" 721 "word" 36 1 672 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "EV51" "MPF" 3 "D" 689 "word" 36 1 752 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "CS33" "MPF" 3 "D" 539 "word" 121 1 611 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "FC39" "MPF" 3 "S" 666 "nonword" 157 0 739 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "AB9" "MPF" 3 "D" 774 "word" 36 1 810 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "GG27" "MPF" 3 "D" 609 "word" 150 1 711 "1" NA NA
"amuletosso" 12056 "word" "amuleto" "osso" 2.428 "asfalto" 2.425 7 10 "related" "HF_orthog" 1.95 3.9 "amulet" 5.264 "AV45" "MPF" 3 "D" 666 "word" 121 1 787 "1" NA NA
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "MC16" "MPF" 4 "D" 928 "word" 126 1 932 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "ACV34" "MPF" 4 "S" 465 "nonword" 123 0 502 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "ADB4" "MPF" 4 "D" 1006 "word" 112 1 745 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "FC52" "MPF" 4 "D" 590 "nonword" 123 0 539 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "VB10" "MPF" 4 "D" 767 "word" 112 1 492 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "ADC28" "MPF" 4 "D" 712 "word" 126 1 494 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "LJ22" "MPF" 4 "D" 521 "nonword" 112 0 532 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "GP40" "MPF" 4 "D" 667 "word" 38 1 752 "1" -0.0466504007938651 -0.347092892238076
"ancale" 21043 "word" "prua" "ale" 2.526 "anca" 2.525 4 6 "unrelated" "morphological" 1.05 1.7 "anc" 5.596 "GC46" "MPF" 4 "D" 718 "word" 66 1 797 "1" -0.0466504007938651 -0.347092892238076
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "SP12" "MPF" 6 "S" 701 "word" 68 1 540 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "RE24" "MPF" 6 "S" 639 "nonword" 43 0 527 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "ZF42" "MPF" 6 "D" 790 "word" 39 1 733 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "GF54" "MPF" 6 "D" 537 "word" 86 1 646 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "MV48" "MPF" 6 "D" 747 "word" 39 1 616 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "CC6" "MPF" 6 "D" 689 "nonword" 140 0 759 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "GDL30" "MPF" 6 "D" 643 "nonword" 84 0 694 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "GS36" "MPF" 6 "D" 746 "word" 116 1 583 "1" NA NA
"ancoave" 23043 "word" "prua" "oave" 2.526 "anca" 2.525 4 7 "unrelated" "LF_orthog" 1.05 2.65 "anc" 1.991 "AA18" "MPF" 6 "D" 568 "word" 38 1 535 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "SS41" "MPF" 5 "D" 834 "word" 39 1 626 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "SE23" "MPF" 5 "D" 1024 "word" 24 1 856 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "AC29" "MPF" 5 "D" 789 "word" 153 1 621 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "RS56" "MPF" 5 "D" 470 "nonword" 78 0 469 "0" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "MT11" "MPF" 5 "S" 537 "word" 112 1 556 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "AB53" "MPF" 5 "D" 547 "nonword" 100 0 562 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "GL47" "MPF" 5 "S" 0 "NoResponse" 146 0 0 "0" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "MN5" "MPF" 5 "S" 667 "word" 43 1 505 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "SP17" "MPF" 5 "D" 696 "word" 24 1 660 "1" NA NA
"ancome" 22043 "word" "prua" "ome" 2.526 "anca" 2.525 4 6 "unrelated" "HF_orthog" 1.05 1.65 "anc" 5.721 "SB35" "MPF" 5 "D" 592 "nonword" 123 0 1320 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "EM13" "MPF" 1 "D" 999 "nonword" 134 1 755 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "ADB4" "MPF" 4 "D" 1188 "nonword" 100 1 1202 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "VA49" "MPF" 1 "D" 661 "nonword" 74 1 667 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "GC46" "MPF" 4 "D" 696 "nonword" 33 1 560 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "GG27" "MPF" 3 "D" 634 "nonword" 66 1 635 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "MV48" "MPF" 6 "D" 594 "nonword" 128 1 511 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "MVT19" "MPF" 1 "D" 914 "nonword" 74 1 929 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "EP37" "MPF" 1 "D" 872 "nonword" 100 1 0 "0" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "CS33" "MPF" 3 "D" 728 "nonword" 41 1 659 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "DM7" "MPF" 1 "D" 910 "nonword" 93 1 652 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "MC26" "MPF" 2 "D" 661 "nonword" 114 1 552 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "RS56" "MPF" 5 "D" 637 "nonword" 49 1 810 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "ZF42" "MPF" 6 "D" 614 "nonword" 128 1 605 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "CF1" "MPF" 1 "D" 664 "nonword" 128 1 453 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "AF8" "MPF" 2 "D" 554 "nonword" 128 1 415 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "MC16" "MPF" 4 "D" 1301 "nonword" 134 1 650 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "MB38" "MPF" 2 "D" 1204 "nonword" 155 1 777 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "DS31" "MPF" 1 "D" 557 "nonword" 74 1 998 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "RE24" "MPF" 6 "S" 783 "nonword" 134 1 634 "1" NA NA
"anidalico" 31150 "nonword" "arcolto" "ico" NA NA NA 7 9 "unrelated" "morphological" 1.85 2.9 "anidal" 5.451 "EV51" "MPF" 3 "D" 1086 "nonword" 74 1 892 "1" NA NA
